symbol,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
WERN,944011,close,0.14,0.00374,37.55,1530302400443,Werner Enterprises Inc.,37.55,1530302400443,0,0,37.55,1530303099066,38.1,0,0,0,0,1530302389423,0.06571,37.525,100,46117,37.55,Close,"June 29, 2018",1530302400443,701826,37.4,2714894139,37.65,1530279000619,26.26,37.41,Nasdaq Global Select,Industrials,43.95,28.55,-0.026774898571978286
WES,474597,close,0.39,0.00813,48.39,1530302523366,Western Gas Partners LP Limited Partner Interests,48.39,1530302523366,-0.268,-0.00554,48.122,1530302715751,48.61,0,0,0,0,1530302395155,0.04462,48.37,14,24924,48.39,Close,"June 29, 2018",1530302523366,558584,47.53,8162930876,48.02,1530279009984,29.51,48,New York Stock Exchange,Energy,57.15,40.44,0.029209951889599343
WETF,1220412,close,-0.21,-0.0226,9.08,1530302400655,WisdomTree Investments Inc.,9.08,1530302400655,-0.01,-0.0011,9.07,1530305441602,9.44,0,0,0,0,1530302380418,0.03624,9.085,53,86906,9.08,Close,"June 29, 2018",1530302400655,2398068,8.95,1390185555,9.36,1530279000203,33.63,9.29,Nasdaq Global Select,Financial Services,13.41,8.37,-0.2753978933508887
WEX,462176,close,-0.32,-0.00168,190.48,1530302521332,WEX Inc.,190.48,1530302521332,0,0,190.48,1530305799000,192.13,0,0,0,0,1530302382022,0.03295,190.49,100,10373,190.48,Close,"June 29, 2018",1530302521332,314810,189.81,8206369838,191.71,1530279000907,35.08,190.8,New York Stock Exchange,Industrials,193.86,101.14,0.3393506955787102
WEYS,23271,close,-0.55,-0.01488,36.4,1530302400592,Weyco Group Inc.,36.4,1530302400592,0,0,36.4,1530302411052,37.66,0,0,0,0,1530286560125,0.0031,37.1,1,66,36.4,Close,"June 29, 2018",1530302400592,21290,36.21,374210855,37.04,1530279000385,,36.95,Nasdaq Global Select,Consumer Cyclical,38.25,26.675,0.16732201364079244
WF,19129,close,1.33,0.03119,43.97,1530302521955,Woori Bank American Depositary Shares (Each representing 3 shares of),43.97,1530302521955,-1.11,-0.02524,42.86,1530129795596,44.32,0,0,0,0,1530300345135,0.00493,44.23,100,100,43.97,Close,"June 29, 2018",1530302521955,20284,43.63,9867911936,44.18,1530279450958,8.94,42.64,New York Stock Exchange,Financial Services,53.5,38.29,-0.002860966608084454
WFC,18977983,close,1.81,0.03375,55.44,1530302481265,Wells Fargo & Company,55.44,1530302481265,0.04,0.00072,55.48,1530305868654,57.12,0,0,0,0,1530302395303,0.03946,55.47,400,1703295,55.44,Close,"June 29, 2018",1530302481265,43165104,55.41,270152125357,55.67,1530279032943,13.2,53.63,New York Stock Exchange,Financial Services,66.31,49.27,-0.04645041809071909
WFT,15956571,close,0.02,0.00612,3.29,1530302627722,Weatherford International plc (Ireland),3.29,1530302627722,0.03,0.00912,3.32,1530304943687,3.37,0,0,0,0,1530302394155,0.02219,3.285,100,208718,3.29,Close,"June 29, 2018",1530302627722,9405949,3.23,3279304835,3.23,1530279000903,-3.23,3.27,New York Stock Exchange,Energy,4.72,2.07,-0.043012947976878595
WGL,304299,close,0.03,0.00034,88.75,1530302655849,WGL Holdings IncCommon Stock,88.75,1530302655849,0,0,88.75,1530303099066,88.75,0,0,0,0,1530302383095,0.02958,88.73,100,15485,88.75,Close,"June 29, 2018",1530302655849,523496,88.72,4558127403,88.72,1530279000856,23.36,88.72,New York Stock Exchange,Utilities,88.75,80.91,0.0438021073349214
WGO,854757,close,-0.2,-0.0049,40.6,1530302522920,Winnebago Industries Inc.,40.6,1530302522920,-0.045,-0.00111,40.555,1530303774873,41.4,0,0,0,0,1530302399399,0.06823,40.65,53,44574,40.6,Close,"June 29, 2018",1530302522920,653290,40.5,1280091772,41,1530279000758,13.95,40.8,New York Stock Exchange,Consumer Cyclical,58.65,33.15,-0.26760695507052407
WGP,279545,close,0.52,0.01476,35.75,1530302523365,Western Gas Equity Partners LP Representing Limited Partner Interests,35.75,1530302523365,0,0,35.75,1530302525903,35.96,0,0,0,0,1530302070537,0.03817,35.82,100,8801,35.75,Close,"June 29, 2018",1530302523365,230574,35,7826859791,35.31,1530279009985,19.54,35.23,New York Stock Exchange,Energy,43.8266,31.63,-0.04159475781971751
WHD,402164,close,-0.18,-0.0053,33.79,1530302522710,Cactus Inc. Class A,33.79,1530302522710,0,0,33.79,1530302529951,33.96,0,0,0,0,1530302106852,0.02054,33.78,100,7352,33.79,Close,"June 29, 2018",1530302522710,357936,32.648,2530525396,33.96,1530279000317,,33.97,New York Stock Exchange,Energy,37.499,19.18,0.6633419753086419
WHF,64420,close,0.09,0.00624,14.51,1530302400548,WhiteHorse Finance Inc.,14.51,1530302400548,0,0,14.51,1530302410421,14.6,0,0,0,0,1530294909132,0.00784,14.58,100,200,14.51,Close,"June 29, 2018",1530302400548,25510,14.39,297918565,14.5,1530279000627,10.15,14.42,Nasdaq Global Select,Financial Services,15.8,10.92,0.163152773082443
WHFBL,1328,close,0.0327,0.00128,25.64,1530302400482,WhiteHorse Finance Inc. 6.50% Senior Notes due 2020,25.61,1530302400482,,,,,25.651,0,0,0,0,0,0,0,0,0,25.64,Close,"June 29, 2018",1530302400482,2027,25.595,0,25.61,1530279000543,,25.6073,Nasdaq Global Select,Financial Services,26.08,25.21,0.016942755599217346
WHG,37739,close,0.62,0.01052,59.54,1530302523365,Westwood Holdings Group Inc,59.54,1530302523365,0,0,59.54,1530302530647,60.18,0,0,0,0,1530301926214,0.03824,59.49,20,1031,59.54,Close,"June 29, 2018",1530302523365,26961,59.04,536838599,59.04,1530279009986,,58.92,New York Stock Exchange,Financial Services,71,53.51,-0.060571023406821245
WHLM,2231,close,-0.9948,-0.14252,5.9852,1530302400317,Wilhelmina International Inc.,6.13,1530302400317,0.2448,0.0409,6.23,1529438414893,6.6,0,0,0,0,0,0,0,0,0,5.9852,Close,"June 29, 2018",1530302400317,8389,5.4,32176675,6.6,1530279000519,,6.98,NASDAQ Capital Market,Industrials,8.73,5.4,-0.20440087774294674
WHLR,61516,close,0.18,0.04663,4.04,1530302400651,Wheeler Real Estate Investment Trust Inc.,4.04,1530302400651,-0.018,-0.00446,4.022,1530043866780,4.06,0,0,0,0,0,0,0,0,0,4.04,Close,"June 29, 2018",1530302400651,46189,3.87,36589161,3.89,1530279000806,3.23,3.86,NASDAQ Capital Market,Real Estate,12.3,3.25,-0.5113568708971554
WHLRD,2676,close,0.42,0.02315,18.56,1530302400608,Wheeler Real Estate Investment Trust Inc. Series D Cumulative Preferred Stock,18.56,1530302400608,,,,,18.56,0,0,0,0,0,0,0,0,0,18.56,Close,"June 29, 2018",1530302400608,7993,18.29,0,18.19,1530279000497,,18.14,NASDAQ Capital Market,Real Estate,24.05,14.66,0.03728560785299391
WHLRP,6071,close,-0.038,-0.00236,16.07,1530302400427,Wheeler Real Estate Investment Trust Inc. Preferred Stock,16.07,1530302400427,,,,,16.082,0,0,0,0,0,0,0,0,0,16.07,Close,"June 29, 2018",1530302400427,7714,15.971,11570400,16.07,1530288351713,,16.108,NASDAQ Capital Market,Real Estate,23.12,12.58,-0.16466530244583907
WHLRW,2916,close,0.023,1.94915,0.0348,1529956800361,Wheeler Real Estate Investment Trust Inc. Warrants,0.0349,1530216000381,,,,,0.0349,0,0,0,0,0,0,0,0,0,0.0348,Close,"June 25, 2018",1529956800361,10500,0.0348,0,0.0349,1530203556171,,0.0118,NASDAQ Capital Market,,0.16,0.007,1.832398730964467
WHR,2001812,close,0.67,0.0046,146.23,1530302522631,Whirlpool Corporation,146.23,1530302522631,0,0,146.23,1530304873000,147.747,0,0,0,0,1530302394308,0.0197,146.22,100,13009,146.23,Close,"June 29, 2018",1530302522631,660355,145.39,10352293334,145.94,1530279000861,10.38,145.56,New York Stock Exchange,Consumer Cyclical,200.61,142.305,-0.11263460140935799
WIA,40711,close,0.07,0.00616,11.43,1530302521541,Western Asset Inflation-Linked Income Fund,11.43,1530302521541,0,0,11.43,1530302523707,11.43,0,0,0,0,1530287499056,0.03345,11.36,1100,2400,11.43,Close,"June 29, 2018",1530302521541,71749,11.331,333216744,11.36,1530279000909,,11.36,New York Stock Exchange,Financial Services,12.1,11.1,-0.01812614110717483
WIFI,465576,close,0.38,0.01711,22.59,1530302400386,Boingo Wireless Inc.,22.59,1530302400386,-0.555,-0.02457,22.035,1530303723340,22.66,0,0,0,0,1530302399035,0.00909,22.61,100,3709,22.59,Close,"June 29, 2018",1530302400386,408031,21.9,944625631,22.24,1530279000460,-57.92,22.21,Nasdaq Global Select,Communication Services,28.34,14.33,0.016225435647943407
WILC,3206,close,0.47,0.07036,7.15,1530302400656,G. Willi-Food International  Ltd.,7.15,1530302400656,-0.05,-0.00699,7.1,1527019200320,7.15,0,0,0,0,0,0,0,0,0,7.15,Close,"June 29, 2018",1530302400656,5949,6.613,94672528,6.62,1530293728923,,6.68,NASDAQ Capital Market,Consumer Defensive,7.65,5.11,0.14071928143712586
WIN,1224722,close,-0.39,-0.0689,5.27,1530302400470,Windstream Holdings Inc.,5.27,1530302400470,-0.005,-0.00095,5.265,1530303562033,5.72,0,0,0,0,1530302345019,0.0167,5.275,18,18928,5.27,Close,"June 29, 2018",1530302400470,1133413,5.22,216408002,5.7,1530279000603,-0.68,5.66,Nasdaq Global Select,Communication Services,20.2,5.22,-0.47676516853932593
WINA,6612,close,2.4,0.01643,148.45,1530302400620,Winmark Corporation,148.45,1530302400620,-0.738,-0.00497,147.712,1530303063753,148.947,0,0,0,0,0,0,0,0,0,148.45,Close,"June 29, 2018",1530302400620,4971,146.45,571459166,146.35,1530279000785,,146.05,NASDAQ Global Market,Consumer Cyclical,153.6995,121.55,0.1407224417556683
WING,639471,close,-0.47,-0.00894,52.12,1530302400652,Wingstop Inc.,52.12,1530302400652,0,0,52.12,1530303099066,52.8,0,0,0,0,1530302360241,0.01614,52.2,100,8805,52.12,Close,"June 29, 2018",1530302400652,545539,51.76,1522311161,52.65,1530279000236,67.69,52.59,Nasdaq Global Select,Consumer Cyclical,55.855,29.54,0.3225131538988176
WINS,322,close,0,0,83,1530129600255,Wins Finance Holdings Inc.,70,1530216000460,6.85,0.08253,89.85,1529698594266,,0,0,0,0,0,0,0,0,0,83,Close,"June 27, 2018",1530129600255,93,,1646524286,70,1530192600724,,83,NASDAQ Capital Market,Financial Services,390.88,46,-0.6175115207373272
WIRE,70843,close,0,0,47.45,1530302400579,Encore Wire Corporation,47.45,1530302400579,0.327,0.00689,47.777,1530303064401,48.4,0,0,0,0,1530301219044,0.00596,47.6,10,328,47.45,Close,"June 29, 2018",1530302400579,55034,47.45,989054823,47.6,1530279000525,19.06,47.45,Nasdaq Global Select,Technology,58.7,37.3,-0.03873424901746281
WIT,1224466,close,-0.01,-0.00208,4.79,1530302521374,Wipro Limited,4.79,1530302521374,0,0,4.79,1530302550979,4.84,0,0,0,0,1530302396341,0.02757,4.785,63,38672,4.79,Close,"June 29, 2018",1530302521374,1402684,4.78,21559242508,4.84,1530279172886,18.42,4.8,New York Stock Exchange,Technology,6.4,4.5,-0.16081406161087505
WIW,74357,close,0.05,0.0045,11.15,1530302521541,Western Asset Inflation-Linked Opportunities & Income Fund,11.15,1530302521541,0,0,11.15,1530302523815,11.16,0,0,0,0,1530298960004,0.00984,11.15,100,1100,11.15,Close,"June 29, 2018",1530302521541,111789,11.115,682203094,11.14,1530279000909,,11.1,New York Stock Exchange,Financial Services,11.75,10.92,-0.008503567350335087
WIX,719649,close,0.75,0.00753,100.3,1530302400561,Wix.com Ltd.,100.3,1530302400561,0,0,100.3,1530304886000,101.7,0,0,0,0,1530302387447,0.02438,100.35,100,11037,100.3,Close,"June 29, 2018",1530302400561,452707,99.478,4702905517,100.1,1530279000545,-96.44,99.55,Nasdaq Global Select,Technology,109.2,50.9,0.7368403448275862
WK,158014,close,-0.4,-0.01613,24.4,1530302522270,Workiva Inc. Class A,24.4,1530302522270,0,0,24.4,1530302529366,25,0,0,0,0,1530302297661,0.03111,24.425,43,3504,24.4,Close,"June 29, 2018",1530302522270,112633,24.35,1042621150,24.85,1530279000902,-21.22,24.8,New York Stock Exchange,Technology,27.6,18.35,0.132105294117647
WKHS,338795,close,0.28,0.18182,1.82,1530302400393,Workhorse Group Inc.,1.82,1530302400393,0.22,0.12088,2.04,1530017943486,1.83,0,0,0,0,1530302371793,0.00598,1.825,32,2846,1.82,Close,"June 29, 2018",1530302400393,475920,1.52,80277536,1.52,1530279000827,,1.54,NASDAQ Capital Market,Consumer Cyclical,3.93,1.5,-0.15875971014492743
WLDN,54420,close,0,0,30.97,1530302400279,Willdan Group Inc.,30.97,1530302400279,0,0,30.97,1530302410917,31.37,0,0,0,0,1530302193958,0.01634,30.96,4,1111,30.97,Close,"June 29, 2018",1530302400279,67993,30.149,274489742,31,1530279000769,27.41,30.97,NASDAQ Global Market,Industrials,36.87,19.25,0.327475353621946
WLFC,16173,close,0.43,0.0138,31.59,1530302400401,Willis Lease Finance Corporation,31.59,1530302400401,0,0,31.59,1530302410964,31.97,0,0,0,0,1530302348843,0.01907,31.69,100,200,31.59,Close,"June 29, 2018",1530302400401,10488,31.11,200870164,31.25,1530279000734,,31.16,NASDAQ Global Market,Industrials,36.7,22.51,0.24874917904612986
WLH,391468,close,0.21,0.00913,23.2,1530302523006,Lyon William Homes (Class A),23.2,1530302523006,0,0,23.2,1530303099066,23.54,0,0,0,0,1530302396347,0.04731,23.22,4,13606,23.2,Close,"June 29, 2018",1530302523006,287592,23.03,882054790,23.27,1530279000852,9.83,22.99,New York Stock Exchange,Consumer Cyclical,32.95,18.8501,-0.23046357587676178
WLK,872031,close,1.08,0.01014,107.63,1530302522271,Westlake Chemical Corporation,107.63,1530302522271,1.37,0.01273,109,1530305605775,109.08,0,0,0,0,1530302398054,0.02534,107.58,100,16558,107.63,Close,"June 29, 2018",1530302522271,653433,106.71,13948264861,107,1530279000903,16.02,106.55,New York Stock Exchange,Basic Materials,124.295,65.41,0.0003820264493892937
WLKP,111409,close,-0.05,-0.00204,24.5,1530302522273,Westlake Chemical Partners LP representing limited partner interests,24.5,1530302522273,0.05,0.00204,24.55,1530216124865,24.69,0,0,0,0,1530293622603,0.00015,24.6,2,2,24.5,Close,"June 29, 2018",1530302522273,13333,24.35,789813017,24.5,1530279000902,14.85,24.55,New York Stock Exchange,Basic Materials,25.65,21.1,0.01075009201921408
WLL,4979935,close,-0.3,-0.00566,52.72,1530302619565,Whiting Petroleum Corporation,52.72,1530302619565,0.17,0.00322,52.89,1530305738565,53.83,0,0,0,0,1530302396362,0.01477,52.69,82,34449,52.72,Close,"June 29, 2018",1530302619565,2332363,52.64,4793681615,53.09,1530279000904,-99.47,53.02,New York Stock Exchange,Energy,56.47,15.88,0.9205365655827548
WLTW,513315,close,0.26,0.00172,151.6,1530302400534,Willis Towers Watson Public Limited Company,151.6,1530302400534,0,0,151.6,1530305157016,153.19,0,0,0,0,1530302397006,0.02323,151.55,53,11467,151.6,Close,"June 29, 2018",1530302400534,493629,151.35,19986935662,151.71,1530279000776,20.24,151.34,Nasdaq Global Select,Financial Services,165,142.67,0.04133652139923048
WM,2187333,close,0.57,0.00706,81.34,1530302560698,Waste Management Inc.,81.34,1530302560698,-0.1,-0.00123,81.24,1530305332021,81.726,0,0,0,0,1530302398528,0.0184,81.32,100,43715,81.34,Close,"June 29, 2018",1530302560698,2375815,80.73,35080625431,80.91,1530279000808,23.44,80.77,New York Stock Exchange,Industrials,89.73,73.18,-0.03774514447703842
WMB,8532368,close,-0.06,-0.00221,27.11,1530302621671,Williams Companies Inc. (The),27.11,1530302621671,0,0,27.11,1530305959364,27.34,0,0,0,0,1530302396425,0.02951,27.11,500,286618,27.11,Close,"June 29, 2018",1530302621671,9712572,26.924,22438507818,27.32,1530279000905,40.46,27.17,New York Stock Exchange,Energy,33.67,24,-0.10911754796542275
WMC,319540,close,-0.07,-0.00667,10.42,1530302521958,Western Asset Mortgage Capital Corporation,10.42,1530302521958,0,0,10.42,1530302530401,10.53,0,0,0,0,1530302395119,0.01333,10.43,100,5107,10.42,Close,"June 29, 2018",1530302521958,383121,10.35,433642669,10.47,1530279000751,8.2,10.49,New York Stock Exchange,Real Estate,10.95,8.54,0.10995398062518087
WMGI,1292118,close,0.1,0.00387,25.96,1530302400238,Wright Medical Group N.V.,25.96,1530302400238,0,0,25.96,1530302418578,26.12,0,0,0,0,1530302385062,0.04305,25.985,66,33063,25.96,Close,"June 29, 2018",1530302400238,768014,25.56,2750976190,25.95,1530279000396,-185.43,25.86,Nasdaq Global Select,Healthcare,29.89,19.01,0.13699963771278922
WMGIZ,17512,close,0.05,0.04065,1.28,1530129600452,Wright Medical Group N.V. Contingent Value Right,1.28,1530129600452,,,,,1.32,0,0,0,0,0,0,0,0,0,1.28,Close,"June 27, 2018",1530129600452,250000,1.28,0,1.28,1530111240229,,1.23,NASDAQ Global Market,,1.7399,0.61,-0.20782346171911698
WMIH,1079410,close,0,0,1.34,1530302400624,WMIH Corp.,1.34,1530302400624,0.04,0.02985,1.38,1530305277795,1.36,0,0,0,0,1530302363452,0.01276,1.355,600,11271,1.34,Close,"June 29, 2018",1530302400624,883307,1.325,276996937,1.33,1530279000832,,1.34,NASDAQ Capital Market,Financial Services,1.61,0.6021,0.5705578996718239
WMK,153882,close,-0.79,-0.01459,53.34,1530302522735,Weis Markets Inc.,53.34,1530302522735,0.753,0.01412,54.093,1530303723486,54.475,0,0,0,0,1530302206981,0.02334,53.37,100,2891,53.34,Close,"June 29, 2018",1530302522735,123865,53.1,1434762950,54.31,1530279000906,,54.13,New York Stock Exchange,Consumer Defensive,57.82,31.26,0.2735171055987019
WMLP,500326,close,-0.0501,-0.03455,1.4,1530302555400,Westmoreland Resource Partners LP representing Limited Partner Interests,1.4,1530302555400,0.15,0.10714,1.55,1530188470319,1.47,0,0,0,0,1530302253177,0.00391,1.43,171,171,1.4,Close,"June 29, 2018",1530302555400,43734,1.33,1798776,1.47,1530279000859,,1.4501,New York Stock Exchange,Basic Materials,4.6,0.98,-0.536329359430605
WMS,463278,close,0.2,0.00705,28.55,1530302522274,Advanced Drainage Systems Inc.,28.55,1530302522274,0.387,0.01356,28.937,1530303723789,29.05,0,0,0,0,1530302391943,0.0346,28.55,100,9388,28.55,Close,"June 29, 2018",1530302522274,271329,28.5,1620334723,28.6,1530279000902,77.16,28.35,New York Stock Exchange,Consumer Cyclical,31,17.9,0.2055924380578156
WMT,8987018,close,-0.21,-0.00245,85.65,1530302503675,Walmart Inc.,85.65,1530302503675,0.03,0.00035,85.68,1530305902581,86.2,0,0,0,0,1530302389014,0.02845,85.67,100,231157,85.65,Close,"June 29, 2018",1530302503675,8125026,85.52,252739822260,85.9,1530279000812,19.69,85.86,New York Stock Exchange,Consumer Defensive,109.98,73.13,-0.12301431739773278
WNC,414542,close,0.22,0.01193,18.66,1530302422716,Wabash National Corporation,18.66,1530302422716,0,0,18.66,1530303099066,19.01,0,0,0,0,1530302396317,0.00932,18.66,99,4111,18.66,Close,"June 29, 2018",1530302422716,441094,18.43,1083052543,18.48,1530279027641,13.82,18.44,New York Stock Exchange,Industrials,26.54,18.25,-0.13313418891057535
WNEB,46175,close,0.05,0.00457,11,1530302400555,Western New England Bancorp Inc.,11,1530302400555,0,0,11,1530302411010,11.05,0,0,0,0,1530302397542,0.03326,11,100,2010,11,Close,"June 29, 2018",1530302400555,60433,10.9,329362715,10.95,1530279000770,22.45,10.95,Nasdaq Global Select,Financial Services,11.25,9.3,0.016883412232427234
WNS,246320,close,0.17,0.00327,52.18,1530302522171,WNS (Holdings) Limited Sponsored ADR (Jersey),52.18,1530302522171,0,0,52.18,1530302524418,52.59,0,0,0,0,1530302344998,0.02307,52.25,1,5411,52.18,Close,"June 29, 2018",1530302522171,234547,52.01,2631650294,52.17,1530279000907,34.79,52.01,New York Stock Exchange,Industrials,53.88,33.28,0.31202344870830206
WOOD,61693,close,0.65,0.00839,78.12,1530302400290,iShares S&P Global Timber & Forestry Index Fund,78.12,1530302400290,-0.65,-0.00832,77.47,1530216020764,78.4,0,0,0,0,1530295257596,0.0427,78.32,100,5000,78.12,Close,"June 29, 2018",1530302400290,117096,77.48,548402400,77.65,1530279000788,,77.47,NASDAQ Global Market,,83.88,60.165,0.10157828390989734
WOR,292511,close,-0.94,-0.02191,41.97,1530302541657,Worthington Industries Inc.,41.97,1530302541657,0,0,41.97,1530304864000,43.64,0,0,0,0,1530302352216,0.01947,42.02,100,11626,41.97,Close,"June 29, 2018",1530302541657,597124,41.69,2545079645,43.64,1530279000905,14.47,42.91,New York Stock Exchange,Basic Materials,53.27,39.52,-0.0927946187904011
WOW,516542,close,0,0,9.66,1530302522172,WideOpenWest Inc.,9.66,1530302522172,0,0,9.66,1530302530635,9.88,0,0,0,0,1530302395388,0.05582,9.655,2,18231,9.66,Close,"June 29, 2018",1530302522172,326603,9.575,823825955,9.66,1530279000906,966,9.66,New York Stock Exchange,Communication Services,17.885,6.025,-0.09039548022598862
WP,2064434,close,0.18,0.00221,81.78,1530302552041,Worldpay Inc. Class A,81.78,1530302552041,0,0,81.78,1530305157028,82.4,0,0,0,0,1530302388030,0.1008,81.8,100,153628,81.78,Close,"June 29, 2018",1530302552041,1524087,81.67,25569362033,82.11,1530279000853,49.27,81.6,New York Stock Exchange,Industrials,86.06,59.1,0.11289857802526153
WPC,383201,close,0.16,0.00242,66.35,1530302522736,W.P. Carey Inc. REIT,66.35,1530302522736,0,0,66.35,1530305157022,66.86,0,0,0,0,1530302393932,0.01685,66.405,100,6861,66.35,Close,"June 29, 2018",1530302522736,407181,65.56,7112729289,66.04,1530279000906,12.43,66.19,New York Stock Exchange,Real Estate,72.41,59.23,0.004337762710840574
WPG,2929146,close,-0.03,-0.00369,8.11,1530302482363,Washington Prime Group Inc.,8.11,1530302482363,0,0,8.11,1530305156646,8.21,0,0,0,0,1530302395094,0.01792,8.115,500,30070,8.11,Close,"June 29, 2018",1530302482363,1678013,8.015,1508382955,8.14,1530279000852,5.07,8.14,New York Stock Exchange,Real Estate,9.79,5.4,0.1878356229431123
WPM,1435181,close,0.4,0.01847,22.06,1530302521819,Wheaton Precious Metals Corp (Canada),22.06,1530302521819,0,0,22.06,1530304886000,22.18,0,0,0,0,1530302386339,0.02862,22.06,100,42867,22.06,Close,"June 29, 2018",1530302521819,1497799,21.67,9776261285,21.67,1530279000855,33.94,21.66,New York Stock Exchange,Basic Materials,22.72,18.32,0.01617699254207227
WPP,159251,close,-0.46,-0.00582,78.58,1530302521960,WPP plc American Depositary Shares,78.58,1530302521960,0,0,78.58,1530304317602,79.14,0,0,0,0,1530302145650,0.01006,78.64,56,1110,78.58,Close,"June 29, 2018",1530302521960,110338,78.55,19829380741,78.68,1530279000752,,79.04,New York Stock Exchange,Consumer Cyclical,105.75,76.68,-0.11648444389365543
WPRT,651560,close,-0.07,-0.02692,2.53,1530302400285,Westport Fuel Systems Inc,2.53,1530302400285,0.081,0.03202,2.611,1530303064401,2.77,0,0,0,0,1530302399008,0.01073,2.54,300,8031,2.53,Close,"June 29, 2018",1530302400285,748462,2.52,332137664,2.66,1530279000637,-5.5,2.6,Nasdaq Global Select,Consumer Cyclical,4.33,1.48,-0.4187469230769231
WPX,7335754,close,-0.21,-0.01151,18.03,1530302478283,WPX Energy Inc.,18.03,1530302478283,0,0,18.03,1530304418938,18.51,0,0,0,0,1530302394441,0.02439,18.035,100,135326,18.03,Close,"June 29, 2018",1530302478283,5548421,17.93,7205243510,18.25,1530279000856,-56.34,18.24,New York Stock Exchange,Energy,19.23,8.87,0.24844807127882604
WPXP,75182,close,-0.41,-0.00541,75.44,1530302521866,WPX Energy Inc. 6.25% Series A Mandatory Convertible Preferred Stock,76.35,1530302521866,-3.122,-0.04138,72.318,1529957034503,76.83,0,0,0,0,1530297539547,0.00412,75.505,17,17,75.44,Close,"June 29, 2018",1530302521866,4126,74.93,0,75,1530106200855,,75.85,New York Stock Exchange,Energy,79.61,44.24,0.23603899346198723
WPZ,1555248,close,-0.1,-0.00246,40.59,1530302635088,Williams Partners L.P. Representing Limited Partner Interests,40.59,1530302635088,0,0,40.59,1530305799000,40.91,0,0,0,0,1530302398455,0.01804,40.59,200,30285,40.59,Close,"June 29, 2018",1530302635088,1678769,40.38,39641244144,40.79,1530279000908,29.85,40.69,New York Stock Exchange,Energy,44.06,32.74,0.054788756905717696
WR,2375995,close,-1.08,-0.01961,54,1528142637524,Westar Energy Inc.,54,1528142637524,-0.19,-0.00352,53.81,1528145414333,55.48,,,,,,,,,,54,Close,"June 4, 2018",1528142637524,51167911,53.475,7680589344,55.24,1528119000855,23.79,55.08,New York Stock Exchange,Utilities,57.435,47.06,0.012231875964963296
WRB,389591,close,0.29,0.00402,72.41,1530302623914,W.R. Berkley Corporation,72.41,1530302623914,0,0,72.41,1530305157041,73.05,0,0,0,0,1530302382793,0.03416,72.47,200,18181,72.41,Close,"June 29, 2018",1530302623914,532231,72.15,8810059386,72.23,1530279000952,26.14,72.12,New York Stock Exchange,Financial Services,79.74,62,0.048567249858991135
WRD,1778247,close,0.48,0.01929,25.36,1530302521657,WildHorse Resource Development Corporation,25.36,1530302521657,0,0,25.36,1530304418938,25.83,0,0,0,0,1530302396092,0.01944,25.37,100,26007,25.36,Close,"June 29, 2018",1530302521657,1337809,24.92,2568406935,24.92,1530279000907,29.49,24.88,New York Stock Exchange,Energy,29.67,10.36,0.3945611496746203
WRE,419074,close,0.22,0.00731,30.33,1530302523094,Washington Real Estate Investment Trust,30.33,1530302523094,0,0,30.33,1530305156658,30.52,0,0,0,0,1530302398962,0.01804,30.33,100,9897,30.33,Close,"June 29, 2018",1530302523094,548614,29.85,2385079712,29.99,1530279010069,16.57,30.11,New York Stock Exchange,Real Estate,33.96,24.92,0.03743250748053014
WRI,683192,close,-0.16,-0.00517,30.81,1530302438081,Weingarten Realty Investors,30.81,1530302438081,0,0,30.81,1530305157053,31.07,0,0,0,0,1530302355171,0.01052,30.82,100,7699,30.81,Close,"June 29, 2018",1530302438081,731844,30.75,3948271429,30.91,1530279000906,12.84,30.97,New York Stock Exchange,Real Estate,33.83,25.67,-0.03885763741175073
WRK,1635630,close,-0.02,-0.00035,57.02,1530302576469,Westrock Company,57.02,1530302576469,0,0,57.02,1530304867000,57.78,0,0,0,0,1530302370453,0.03052,57.02,100,50486,57.02,Close,"June 29, 2018",1530302576469,1654194,56.98,14622885970,57.22,1530279000920,18.88,57.04,New York Stock Exchange,Consumer Cyclical,71.55,54.05,-0.10669383037145816
WRLD,49199,close,-2.98,-0.02614,111.01,1530302400447,World Acceptance Corporation,111.01,1530302400447,0,0,111.01,1530303079565,114.85,0,0,0,0,1530302236728,0.00396,111.06,100,210,111.01,Close,"June 29, 2018",1530302400447,53030,110.94,1013395748,114.85,1530279000480,13.91,113.99,Nasdaq Global Select,Financial Services,125.13,71.02,0.330452936575828
WRLS,189838,close,0.01,0.00101,9.89,1530302400315,Pensare Acquisition Corp.,9.91,1530302400315,-0.02,-0.00202,9.87,1529006701930,9.9,0,0,0,0,0,0,0,0,0,9.89,Close,"June 29, 2018",1530302400315,11728,9.881,383855625,9.89,1530294652226,,9.88,NASDAQ Capital Market,Industrials,10.17,7.75,0.022704214876033146
